track_title	word	album	n
305 to My City (Ft. Detail)	crazy	Nothing Was The Same	1
305 to My City (Ft. Detail)	credit	Nothing Was The Same	1
305 to My City (Ft. Detail)	customs	Nothing Was The Same	2
305 to My City (Ft. Detail)	damn	Nothing Was The Same	1
305 to My City (Ft. Detail)	diamonds	Nothing Was The Same	1
305 to My City (Ft. Detail)	drop	Nothing Was The Same	18
305 to My City (Ft. Detail)	dui	Nothing Was The Same	1
305 to My City (Ft. Detail)	em	Nothing Was The Same	1
305 to My City (Ft. Detail)	fall	Nothing Was The Same	1
305 to My City (Ft. Detail)	finished	Nothing Was The Same	4
305 to My City (Ft. Detail)	forget	Nothing Was The Same	2
305 to My City (Ft. Detail)	friend	Nothing Was The Same	2
305 to My City (Ft. Detail)	fuck	Nothing Was The Same	3
305 to My City (Ft. Detail)	fun	Nothing Was The Same	1
305 to My City (Ft. Detail)	girl	Nothing Was The Same	3
305 to My City (Ft. Detail)	hard	Nothing Was The Same	2
305 to My City (Ft. Detail)	heard	Nothing Was The Same	1
305 to My City (Ft. Detail)	heavy	Nothing Was The Same	1
305 to My City (Ft. Detail)	hoes	Nothing Was The Same	1
305 to My City (Ft. Detail)	hope	Nothing Was The Same	1
305 to My City (Ft. Detail)	hustle	Nothing Was The Same	2
305 to My City (Ft. Detail)	jaguar	Nothing Was The Same	1
305 to My City (Ft. Detail)	kansas	Nothing Was The Same	2
305 to My City (Ft. Detail)	kidney	Nothing Was The Same	1
305 to My City (Ft. Detail)	lease	Nothing Was The Same	1
305 to My City (Ft. Detail)	lie	Nothing Was The Same	1
305 to My City (Ft. Detail)	life	Nothing Was The Same	1
305 to My City (Ft. Detail)	link	Nothing Was The Same	1
305 to My City (Ft. Detail)	liv	Nothing Was The Same	1
305 to My City (Ft. Detail)	live	Nothing Was The Same	1
305 to My City (Ft. Detail)	lobsters	Nothing Was The Same	1
305 to My City (Ft. Detail)	locker	Nothing Was The Same	1
305 to My City (Ft. Detail)	lord	Nothing Was The Same	2
305 to My City (Ft. Detail)	momma	Nothing Was The Same	1
305 to My City (Ft. Detail)	money	Nothing Was The Same	1
305 to My City (Ft. Detail)	months	Nothing Was The Same	1
305 to My City (Ft. Detail)	nails	Nothing Was The Same	1
305 to My City (Ft. Detail)	nigga	Nothing Was The Same	1
305 to My City (Ft. Detail)	night	Nothing Was The Same	3
305 to My City (Ft. Detail)	oooh	Nothing Was The Same	3
305 to My City (Ft. Detail)	outdo	Nothing Was The Same	1
305 to My City (Ft. Detail)	paperwork	Nothing Was The Same	1
305 to My City (Ft. Detail)	parents	Nothing Was The Same	1
305 to My City (Ft. Detail)	payment	Nothing Was The Same	1
305 to My City (Ft. Detail)	phase	Nothing Was The Same	1
305 to My City (Ft. Detail)	pimps	Nothing Was The Same	1
305 to My City (Ft. Detail)	real	Nothing Was The Same	2
305 to My City (Ft. Detail)	relive	Nothing Was The Same	3
305 to My City (Ft. Detail)	roommate	Nothing Was The Same	1
305 to My City (Ft. Detail)	run	Nothing Was The Same	1
305 to My City (Ft. Detail)	shine	Nothing Was The Same	1
305 to My City (Ft. Detail)	shit	Nothing Was The Same	2
305 to My City (Ft. Detail)	shit281	Nothing Was The Same	1
305 to My City (Ft. Detail)	shots	Nothing Was The Same	1
305 to My City (Ft. Detail)	shrimp	Nothing Was The Same	1
305 to My City (Ft. Detail)	smart	Nothing Was The Same	1
305 to My City (Ft. Detail)	spark	Nothing Was The Same	1
305 to My City (Ft. Detail)	sparkle	Nothing Was The Same	1
305 to My City (Ft. Detail)	story	Nothing Was The Same	1
305 to My City (Ft. Detail)	sunday	Nothing Was The Same	2
305 to My City (Ft. Detail)	swear	Nothing Was The Same	3
305 to My City (Ft. Detail)	talking	Nothing Was The Same	1
305 to My City (Ft. Detail)	tending	Nothing Was The Same	1
305 to My City (Ft. Detail)	tonight	Nothing Was The Same	1
305 to My City (Ft. Detail)	top	Nothing Was The Same	1
305 to My City (Ft. Detail)	trouble	Nothing Was The Same	1
305 to My City (Ft. Detail)	unnoticed	Nothing Was The Same	2
305 to My City (Ft. Detail)	wait	Nothing Was The Same	1
305 to My City (Ft. Detail)	y'all	Nothing Was The Same	1
6 God	6	If You're Reading This It's Too Late	8
6 God	admit	If You're Reading This It's Too Late	12
6 God	ahh	If You're Reading This It's Too Late	1
6 God	aww	If You're Reading This It's Too Late	1
6 God	ball	If You're Reading This It's Too Late	1
6 God	bentley	If You're Reading This It's Too Late	1
6 God	benz	If You're Reading This It's Too Late	1
6 God	bitch	If You're Reading This It's Too Late	1
6 God	bitches	If You're Reading This It's Too Late	1
6 God	black	If You're Reading This It's Too Late	1
6 God	bout	If You're Reading This It's Too Late	4
6 God	boy	If You're Reading This It's Too Late	16
6 God	brrt	If You're Reading This It's Too Late	2
6 God	business	If You're Reading This It's Too Late	1
6 God	call	If You're Reading This It's Too Late	1
6 God	chain	If You're Reading This It's Too Late	1
6 God	changed	If You're Reading This It's Too Late	1
6 God	city	If You're Reading This It's Too Late	1
6 God	comin	If You're Reading This It's Too Late	1
6 God	coming	If You're Reading This It's Too Late	1
6 God	concept	If You're Reading This It's Too Late	1
6 God	couple	If You're Reading This It's Too Late	1
6 God	em	If You're Reading This It's Too Late	1
6 God	erything	If You're Reading This It's Too Late	1
6 God	feelin	If You're Reading This It's Too Late	1
6 God	finished	If You're Reading This It's Too Late	1
6 God	fixed	If You're Reading This It's Too Late	1
6 God	fuck	If You're Reading This It's Too Late	4
6 God	fuckin	If You're Reading This It's Too Late	1
6 God	ga	If You're Reading This It's Too Late	8
6 God	girl	If You're Reading This It's Too Late	2
6 God	god	If You're Reading This It's Too Late	1
6 God	goddamn	If You're Reading This It's Too Late	1
6 God	grrra	If You're Reading This It's Too Late	1
6 God	hate	If You're Reading This It's Too Late	1
6 God	haul	If You're Reading This It's Too Late	1
6 God	hear	If You're Reading This It's Too Late	1
6 God	heard	If You're Reading This It's Too Late	4
6 God	hey	If You're Reading This It's Too Late	1
6 God	hit	If You're Reading This It's Too Late	3
6 God	hittin	If You're Reading This It's Too Late	1
6 God	hog	If You're Reading This It's Too Late	1
6 God	home	If You're Reading This It's Too Late	1
6 God	hot	If You're Reading This It's Too Late	6
6 God	hurt	If You're Reading This It's Too Late	2
6 God	life	If You're Reading This It's Too Late	1
6 God	likes	If You're Reading This It's Too Late	1
6 God	minute	If You're Reading This It's Too Late	1
6 God	mob	If You're Reading This It's Too Late	1
6 God	money	If You're Reading This It's Too Late	1
6 God	motherfuckin	If You're Reading This It's Too Late	1
6 God	motherfucking	If You're Reading This It's Too Late	1
6 God	muhfucker	If You're Reading This It's Too Late	1
6 God	murk	If You're Reading This It's Too Late	1
6 God	na	If You're Reading This It's Too Late	2
6 God	naw	If You're Reading This It's Too Late	1
6 God	niggas	If You're Reading This It's Too Late	3
6 God	ovo	If You're Reading This It's Too Late	1
6 God	pass	If You're Reading This It's Too Late	1
6 God	phone	If You're Reading This It's Too Late	1
6 God	poppin	If You're Reading This It's Too Late	1
6 God	puttin	If You're Reading This It's Too Late	1
6 God	real	If You're Reading This It's Too Late	1
6 God	road	If You're Reading This It's Too Late	4
6 God	rolling	If You're Reading This It's Too Late	1
6 God	rolls	If You're Reading This It's Too Late	1
6 God	royce	If You're Reading This It's Too Late	1
6 God	rrr	If You're Reading This It's Too Late	1
6 God	rrrr	If You're Reading This It's Too Late	1
6 God	sayin	If You're Reading This It's Too Late	1
6 God	shit	If You're Reading This It's Too Late	6
6 God	single	If You're Reading This It's Too Late	1
6 God	sold	If You're Reading This It's Too Late	1
6 God	sound	If You're Reading This It's Too Late	1
6 God	squad	If You're Reading This It's Too Late	2
6 God	stuntin	If You're Reading This It's Too Late	1
6 God	swishers	If You're Reading This It's Too Late	1
6 God	swishes	If You're Reading This It's Too Late	1
6 God	talk	If You're Reading This It's Too Late	1
6 God	ting	If You're Reading This It's Too Late	4
6 God	told	If You're Reading This It's Too Late	1
6 God	tone	If You're Reading This It's Too Late	1
6 God	toys	If You're Reading This It's Too Late	1
6 God	true	If You're Reading This It's Too Late	2
6 God	understand	If You're Reading This It's Too Late	1
6 God	usher	If You're Reading This It's Too Late	1
6 God	watch	If You're Reading This It's Too Late	2
6 God	week	If You're Reading This It's Too Late	1
6 God	whoa	If You're Reading This It's Too Late	1
6 God	wore	If You're Reading This It's Too Late	1
6 God	worried	If You're Reading This It's Too Late	2
6 God	worst	If You're Reading This It's Too Late	2
6 God	yeah	If You're Reading This It's Too Late	7
6 Man	2	If You're Reading This It's Too Late	1
6 Man	6	If You're Reading This It's Too Late	1
6 Man	awards	If You're Reading This It's Too Late	1
6 Man	baby	If You're Reading This It's Too Late	2
6 Man	blue	If You're Reading This It's Too Late	1
6 Man	body	If You're Reading This It's Too Late	1
6 Man	boomin	If You're Reading This It's Too Late	1
6 Man	buddy	If You're Reading This It's Too Late	1
6 Man	careers	If You're Reading This It's Too Late	1
6 Man	club	If You're Reading This It's Too Late	2
6 Man	cnn	If You're Reading This It's Too Late	1
6 Man	cold	If You're Reading This It's Too Late	1
6 Man	cousins	If You're Reading This It's Too Late	1
